tanggal,jam,deskripsi_transaksi,kategori,nominal,tipe_transaksi,metode_pembayaran,lokasi_merchant,status_transaksi,device_os,catatan_user,Nama Toko,Lokasi Toko,Terjual,Jumlah Ulasan,Rating,Diskon (%),Produk URL,id,review,rating,createdAt,lastComment,qtyItem,orderedAt,tagsData,replayComment,timeReplayComment
,,checkout jennskin natural deodorant,Belanja,18000.0,,,,,,,Jennskin Official Store,Indonesia,100+ terjual,100+ ulasan,4.7,40.0,https://www.tokopedia.com/deodorantstoree/jennskin-natural-deodorant-original,,,,,,,,,,
2/6/2024,4:39,Delivery Mie Gacoan Level 3 Karena Patungan Berdua,Konsumsi,68000.0,Pengeluaran,qris,SBY,Berhasil,Windows Web,,,,,,,,,,,,,,,,,,
,,Order Bliss baby Pagar,Belanja,330000.0,,,,,,,Bliss Baby now,Jakarta,2rb+ terjual,500+ ulasan,4.7,60.0,https://www.tokopedia.com/blissbabynow/bliss-baby-pagar-bayi-bermain-pagar-mainan-anak-baby-playpen-pagar-bayi-mandi-bola-anak-playpen-pagar-bayi,,,,,,,,,,
,,Grabfood Geprek Matah Kang Asep,Konsumsi,62000.0,Pengeluaran,,,,,,,,,,,,,fe2b155b-a973-4368-a1fe-71f326c9d480,"Order accuracy. Ordered dada, received paha.",4.0,2022-05-07T13:37:28.409231+07:00,,3.0,2022-05-06T08:43:42.484613Z,,,
,,Beli SK C135 Celemek Masak,Belanja,4490.0,,,,,,,SK Store Official,Kab. Tangerang,10rb+ terjual,15 ulasan,4.8,0.0,https://www.tokopedia.com/sk-store/sk-c135-celemek-masak-anti-air-apron-masak-tahan-air,,,,,,,,,,
,,beli case handphone kulit,Belanja,200000.0,,,,,,,Holydust Goods,Kab. Garut,10 terjual,16 ulasan,4.9,1.0,https://www.tokopedia.com/holydustgoods/case-handphone-kulit-asli-case-hp-kulit-dompet-hp-flip-cover-handphone,,,,,,,,,,
,,Order POLYTRON Kulkas 2,Belanja,3069000.0,,,,,,,Polytron Indonesia_NEW,Jakarta,100+ terjual,100 ulasan,4.9,6.0,https://www.tokopedia.com/polytron-new/polytron-kulkas-2-pintu-belleza-220-liter-prw-23mob,,,,,,,,,,
3/10/2023,14:27,Booking Langganan Disney+ Hotstar Dan Diamond Ml Promo,Hiburan,492000.0,Pengeluaran,ovo,Bdg,Gagal,iOS 17,,,,,,,,,,,,,,,,,,
,,Tadi pesen Promo Nasi,Konsumsi,94000.0,Pengeluaran,,,,,,,,,,,,,a8672a8d-fb0b-4089-992b-ba9fd74e6add,sambal nya mantap,4.0,2019-10-01T10:27:38.093+07:00,,1.0,2019-10-01T02:42:24.713991Z,CANNED_RESPONSE_PORTION CANNED_RESPONSE_HYGIENE,,
,,beli kikkoman teriyaki lada,Transportasi,28000.0,,,,,,,Kikkoman Indonesia,Kota Tangerang Selatan,1rb+ terjual,1rb ulasan,5.0,0.0,https://www.tokopedia.com/kikkoman-id/kikkoman-teriyaki-lada-hitam-sauce-halal-botol-300-gr,,,,,,,,,,
3/10/2023,21:07,Biaya Lampu Philips 10 Watt Dan Sewa Kosan Ac Bulanan,Tempat Tinggal,30619.0,Pengeluaran,ShopeePay,Bandung,Berhasil,Android 14,pake promo,,,,,,,,,,,,,,,,,
,,Grabfood Ice Coffee Gula,Konsumsi,62000.0,Pengeluaran,,,,,,,,,,,,,d0c680c6-dee7-45bb-b223-56e359c6127a,endak sesuai pesanan,3.0,2020-02-28T21:56:14.587+07:00,,3.0,2020-02-28T14:27:58.616509Z,,,
10/28/2022,13:10,"Buat Jajan Bulan Ini, Pemasukan Dari Jualan Seblak Online",Pendapatan,199240.0,Pemasukan,LinkAja,Majalaya Core,Berhasil,iOS 17,buat laporan,,,,,,,,,,,,,,,,,
10/29/2022,13:48,Topup Lrt Jabodebek Cibubur,Transportasi,14781.0,Pengeluaran,GOPAY,Bandung,Berhasil,iOS 16,,,,,,,,,,,,,,,,,,
,,jajan sushi murame deket rumah,Konsumsi,40000.0,Pengeluaran,,,,,,,,,,,,,785d3a46-08fe-427b-bd1a-c1f1b6f2f724,Sushinya enaaakk beli yang plater porsinya banyak bisa dimakan sekeluarga hihi,5.0,2022-01-04T18:55:49.474861+07:00,,4.0,2021-12-04T02:00:51.865131Z,,,
4/29/2022,18:41,Gaji Nge-Mc Acara Kampus Dan Hadiah Lomba 17An,Pendapatan,843974.0,Pemasukan,Transfer Bank,Bandung,Pending,Android 12,,,,,,,,,,,,,,,,,,
10/20/2021,15:31,Bayar Angkot 06,Transportasi,27439.0,Pengeluaran,Dana,Tangerang,Berhasil,iOS 16,,,,,,,,,,,,,,,,,,
9/16/2023,23:37,Konsul Koyo Salonpas Hangat Dan Panadol Flu Dan Batuk,Kesehatan,49703.0,Pengeluaran,OVO,Depok,Berhasil,Android 14,,,,,,,,,,,,,,,,,,
,,Checkout Kirin Induction Cooker KIC-2000,Belanja,874200.0,,,,,,,MITO Electronics,Kota Administrasi Jakarta Barat,100+ terjual,0 ulasan,5.0,30.0,https://www.tokopedia.com/mitoelectronics/kirin-induction-cooker-kic-2000-kompor-induksi,,,,,,,,,,
,,checkout logitech k380 multi bluetooth,Belanja,399000.0,,,,,,,Eraspace,Jakarta,0 terjual,0 ulasan,5.0,0.0,https://www.tokopedia.com/eraspace/logitech-k380-multi-bluetooth-keyboard-rose,,,,,,,,,,
11/29/2021,14:39,Hodl Saham Goto Bluechip Dan Ethereum Eth,Investasi,378309.0,Pengeluaran,OVO,Jakarta,Berhasil,iOS 16,buat laporan,,,,,,,,,,,,,,,,,
11/5/2023,8:58,Beli Batagor Riri,Konsumsi,104000.0,Pengeluaran,Cash,,Berhasil,Android 13,warna hitam,,,,,,,,,,,,,,,,,
,,beli quinton mouse optic,Belanja,15488.0,,,,,,,quinton jakarta,Jakarta,7rb+ terjual,7rb+ ulasan,4.8,33.0,https://www.tokopedia.com/quintonjakarta/quinton-mouse-optic-led-murah-berkualitas-m5-1000dpi-for-pc-and-laptop,,,,,,,,,,
10/25/2021,17:38,Vaksin Panadol Flu Dan Batuk Lagi Puskesmas Terdekat Aja,Kesehatan,-12939.0,Pengeluaran,Dana,Tangerang,Berhasil,iOS 17,pake promo,,,,,,,,,,,,,,,,,
,,Inez Color Contour,Belanja,46640.0,,,,,,,Inez Official Store,Kota Administrasi Jakarta Selatan,10rb+ terjual,100+ ulasan,4.8,12.0,https://www.tokopedia.com/inezcosmetic/inez-color-contour-plus-lipstick,,,,,,,,,,
,,Checkout KREMLIN Pullover Hoodie Typo,Belanja,249900.0,,,,,,,Kremlin Clothing,Kota Bandung,30+ terjual,0 ulasan,5.0,0.0,https://www.tokopedia.com/kremlinclothing/pullover-hoodie-typo-graphic-hd-arcana,,,,,,,,,,
2/19/2024,4:58,Fotocopy Ktp Dan Kk Buat Jaga-Jaga Amal,Lain-lain,19000.0,Pengeluaran,qris,,Berhasil,iOS 16,,,,,,,,,,,,,,,,,,
12/18/2023,22:01,Ongkos Urus Kotak Amal Masjid Jumat Buat Akhir Bulan Kering,Lain-lain,406000.0,Pengeluaran,Mandiri,,Berhasil,Windows Web,,,,,,,,,,,,,,,,,,
,,Lilith and Eve,Belanja,197000.0,,,,,,,Lilith and Eve,Indonesia,750+ terjual,0 ulasan,4.9,29.0,https://www.tokopedia.com/lilithandeve,,,,,,,,,,
,,Udang Keju Khas Bandung pake Grab,Konsumsi,140000.0,Pengeluaran,,,,,,,,,,,,,8b005143-40a1-4734-8211-1c6f9e42aa4a,Cepett pelayanannya,5.0,2023-02-16T12:25:02.367383+07:00,,2.0,2023-02-16T04:39:01.077507Z,CANNED_RESPONSE_TASTE CANNED_RESPONSE_PORTION CANNED_RESPONSE_HYGIENE CANNED_RESPONSE_PACKAGING CANNED_RESPONSE_CUTLERY CANNED_RESPONSE_VALUE CANNED_RESPONSE_FRESHNESS,,
4/17/2023,22:44,"Gak Nyangka Dapet Segini, Fee Kerja Part-Time Kafe",Pendapatan,6319000.0,Pemasukan,qris,Jakarta,Berhasil,Android 12,,,,,,,,,,,,,,,,,,
5/3/2024,23:10,Nambal Servis Motor Rutin Lagi Full Tank Biar Awet,Transportasi,58000.0,Pengeluaran,Gopay,,Pending,iOS 16,kembalian ambil aja,,,,,,,,,,,,,,,,,
7/19/2021,23:17,Gaji Hadiah Lomba 17An Dan Uang Bulanan Ortu,Pendapatan,496995.0,Pemasukan,Cash,Jakarta,Pending,iOS 17,,,,,,,,,,,,,,,,,,
1/28/2023,18:08,Shopeefood Sate Padang Pariaman Dan Janji Jiwa Toast,Konsumsi,,Pengeluaran,OVO,,Berhasil,iOS 16,,,,,,,,,,,,,,,,,,
8/11/2024,09:52,Deposito Bca Setahun Diversifikasi Biar Aman,Investasi,790263.0,Pengeluaran,QRIS,Jakarta,Berhasil,Android 13,,,,,,,,,,,,,,,,,,
1/11/2023,12:15,"Sekali-Kali Boros, Sewa Diamond Ml Promo",Hiburan,,Pengeluaran,QRIS,,Berhasil,iOS 16,,,,,,,,,,,,,,,,,,
,,Order FULLMOON HOODIE JUMPER,Belanja,86200.0,,,,,,,Fullmoon Bandung,Kab. Bandung,100rb+ terjual,1000+ ulasan,4.8,64.0,https://www.tokopedia.com/search?q=fullmoon+hoodie+jumper,,,,,,,,,,
12/22/2023,6:23,Beli Ethereum Eth Dan Saham Goto Bluechip,Investasi,-3736000.0,Pengeluaran,Cash,Online,Berhasil,Android 12,kembalian ambil aja,,,,,,,,,,,,,,,,,
,,Checkout The Originote Hyalucera,Belanja,42000.0,,,,,,,The Originote_NEW,Jakarta,1jt+ terjual,1jt+ ulasan,4.9,44.0,https://www.tokopedia.com/theoriginotenew/the-originote-hyalucera-moisturizer-gel-ceramide-hyaluronic-muka-wajah-pelembab,,,,,,,,,,
,,Shopeefood Paket C Pak Joko,Konsumsi,100000.0,Pengeluaran,,,,,,,,,,,,,4ac776a5-8ae9-486a-b73c-a10c7cbe24b0,dapet bonus tempe 1,5.0,2023-11-09T15:45:14.744166+07:00,,2.0,2023-11-09T04:58:59.058619Z,CANNED_RESPONSE_FRESHNESS CANNED_RESPONSE_HYGIENE CANNED_RESPONSE_VALUE CANNED_RESPONSE_CUTLERY CANNED_RESPONSE_PACKAGING CANNED_RESPONSE_TASTE CANNED_RESPONSE_PORTION,,
10/11/2023,7:39,"Lebih Dari Ekspektasi, Terima Joki Tugas Skripsi",Pendapatan,8753000.0,Pemasukan,CASH,,Berhasil,Windows Web,,,,,,,,,,,,,,,,,,
,,order one piece poster,Belanja,159000.0,,,,,,,Thegoodvibesinc,Tangerang Selatan,2 terjual,0 ulasan,5.0,0.0,https://www.tokopedia.com/thegoodvibesinc/one-piece-poster,,,,,,,,,,
6/13/2024,22:19,Topup Air Pdam Bulanan Biar Gak Mati Lampu,Tagihan,479048.0,Pengeluaran,Transfer Bank,Depok,Berhasil,Android 12,,,,,,,,,,,,,,,,,,
9/14/2023,4:04,Langganan Tiket Dufan Ancol Me Time Berharga,Hiburan,22000.0,Pengeluaran,Gopay,Jakarta,Berhasil,iOS 17,,,,,,,,,,,,,,,,,,
10/12/2023,12:00,Bayar Uang Kas Kelas Bendahara Dan Print Skripsi Berwarna Jilid,Lain-lain,13903.0,Pengeluaran,LinkAja,Bekasi,Pending,Android 12,buat laporan,,,,,,,,,,,,,,,,,
25/01/2024,17:14,Topup Portofolio Koin Tokocrypto Tko,Investasi,829000.0,Pengeluaran,Cash,SBY,Berhasil,iOS 16,,,,,,,,,,,,,,,,,,
6/12/2021,20:36,"Pas Hujan Deres, Beli Bensin Parkir Motor Liar",Transportasi,12717.0,Pengeluaran,LinkAja,Bekasi,Berhasil,iOS 17,,,,,,,,,,,,,,,,,,
,,Nitip Beef Bowl Warung sebelah deket kantor,Konsumsi,26000.0,Pengeluaran,,,,,,,,,,,,,1922ea28-96b4-4448-9a1d-41616dd7fa1b,"dikit kali beef nya 4lembar,, disuruh makan cabe ini namanya",2.0,2023-08-13T14:52:12.089087+07:00,,2.0,2023-08-13T07:17:00.616296Z,,,
,,Beli Sarung Bantal Guling,Transportasi,195000.0,,,,,,,SoulmateBedsheet,Jakarta Timur,750+ terjual,0 ulasan,5.0,0.0,https://www.tokopedia.com/soulmatebedsheet/sarung-bantal-guling-serat-bambu-organic-sutra-lyocell-motif,,,,,,,,,,
10/4/2023,4:57,"Kehujanan Basah Kuyup, Naik Maxim Bike",Transportasi,104000.0,Pengeluaran,ovo,,Berhasil,Windows Web,,,,,,,,,,,,,,,,,,
,,Checkout Kabel LAN Belden 50,Belanja,402998.0,,,,,,,MARKAS KOMPUTER STORE,Jakarta Pusat,100+ terjual,85 ulasan,5.0,15.0,https://www.tokopedia.com/markaskomputer/kabel-lan-belden-50m-utp-rj45-cat5e,,,,,,,,,,
5/20/2023,19:25,Freelance Web Design Udah Potong Pajak,Pendapatan,8127000.0,Pemasukan,Cash,Jakarta,Berhasil,Android 13,,,,,,,,,,,,,,,,,,
,,Checkout tumbler tyeso take,Belanja,175550.0,,,,,,,Samiya Jaya,Kota Administrasi Jakarta Barat,1rb+ terjual,158 ulasan,4.9,0.0,https://www.tokopedia.com/samiyajaya/tumbler-tyeso-take-away-double-vacuum-stainless-steel-with-rope-handle-tyeso-ta-purple-tali-550ml,,,,,,,,,,
5/14/2023,16:11,Serok Bawah Saham Goto Bluechip Dan Deposito Bca Setahun,Investasi,129000.0,Pengeluaran,Mandiri,jkt,Berhasil,Android 12,,,,,,,,,,,,,,,,,,
,,checkout hydrofarm - bio fertilizer,Belanja,86700.0,,,,,,,Hydrofarm Indonesia,,30+ terjual,,5.0,0.0,https://www.tokopedia.com/hydrofarm,,,,,,,,,,
5/31/2023,9:32,Self Reward Beli Liquid Vape Freebase Dapet Harga Miring,Belanja,,Pengeluaran,QRIS,,Berhasil,iOS 17,,,,,,,,,,,,,,,,,,
11/25/2022,11:13,Naik Tambal Ban Tubeless Dari Kosan Baru Bangun,Transportasi,15947.0,Pengeluaran,QRIS,Bandung,Gagal,Android 14,pake promo,,,,,,,,,,,,,,,,,
4/5/2023,5:40,Topup Spotify Family Plan,Hiburan,361000.0,Pengeluaran,ovo,Depok,Berhasil,iOS 17,,,,,,,,,,,,,,,,,,
,,beli expandable car hanger,Transportasi,279000.0,,,,,,,Hangar Bar Car,Tangerang,0 terjual,0 ulasan,0.0,0.0,https://www.tokopedia.com/hangarbarcar/expandable-car-hanger-clothes-hangar-original,,,,,,,,,,
3/5/2024,11:22,Hunting Kopi Sachet Nescafe Di Tiktok Shop Live,Belanja,201000.0,Pengeluaran,GOPAY,Bandung,Pending,Android 13,,,,,,,,,,,,,,,,,,
6/22/2023,12:57,"Patungan Berdua, Bungkus Kopi Susu Gula Aren",Konsumsi,15000.0,Pengeluaran,OVO,JAKARTA,Berhasil,iOS 16,,,,,,,,,,,,,,,,,,
,,Tepung Roti Kasar,Konsumsi,19500.0,,,,,,,PANGAN-JAYA,Kota Bandung,100+ Terjual,42 ulasan,5.0,0.0,https://www.tokopedia.com/pangan-jaya/tepung-roti-kasar-mix-breadcrumb-merk-bintang-repack-1-kg,,,,,,,,,,
8/4/2023,16:11,"Bungkus Karet Dua, Sikat Mie Gacoan Level 3",Konsumsi,63000.0,Pengeluaran,Cash,,Berhasil,Windows Web,,,,,,,,,,,,,,,,,,
,,checkout cd various artists -,Transportasi,50000.0,,,,,,,V380 CCTV Indonesia,Surabaya,2 terjual,0 ulasan,5.0,0.0,https://www.tokopedia.com/v380cctv/cd-various-artists-tembang-kenangan-exclusive-vol-6-album-lagu-musik,,,,,,,,,,
12/23/2022,06:58,Pelunasan Iuran Rt/Rw Komplek,Tagihan,451529.0,Pengeluaran,Dana,Bogor,Berhasil,iOS 17,buat laporan,,,,,,,,,,,,,,,,,
3/21/2023,2:54,Transaksi Lainnya,,317000.0,Pengeluaran,BCA Virtual Account,,Berhasil,Android 12,,,,,,,,,,,,,,,,,,
,,Checkout Tas Ransel Original Weixier,Belanja,420000.0,,,,,,,Weixier Store,Semarang,3 terjual,2 ulasan,5.0,0.0,https://www.tokopedia.com/weixier/tas-ransel-original-weixier-alacarity,,,,,,,,,,
,,shopeefood seblak fullhouse warung langganan,Konsumsi,56000.0,Pengeluaran,,,,,,,,,,,,,63d94011-a375-4c3f-8f69-17af0ae4667d,"pedesnya berasa bangget, gapernah bosen sih makan seblak ini",5.0,2023-06-26T22:46:06.180703+07:00,,1.0,2023-06-26T14:44:16.190306Z,CANNED_RESPONSE_TASTE CANNED_RESPONSE_PORTION CANNED_RESPONSE_PACKAGING CANNED_RESPONSE_VALUE,,
4/7/2024,15:46,Nyetok Indomie Goreng 1 Dus,Belanja,1166000.0,Pengeluaran,QRIS,,Berhasil,iOS 17,,,,,,,,,,,,,,,,,,
1/29/2024,12:14,Transaksi Lainnya,,234000.0,Pengeluaran,QRIS,Online,Berhasil,iOS 17,,,,,,,,,,,,,,,,,,
5/11/2023,19:33,Topup Mabar Warnet Vip Dapet Promo Murah,Hiburan,70211.0,Pengeluaran,Transfer Bank,Online,Pending,Android 13,buat laporan,,,,,,,,,,,,,,,,,
,,relx white icychill,Belanja,110000.0,,,,,,,Vapeboss,Surabaya,100+ terjual,233 ulasan,5.0,0.0,https://www.tokopedia.com/vapeboss/relx-white-icychill-lychee-raspberry-salt-nic-30ml-by-relx-x-vapeboss,,,,,,,,,,
1/11/2023,13:50,Booking Mabar Warnet Vip Mumpung Biar Gak Bosen Di Kosan,Hiburan,,Pengeluaran,GOPAY,Jakarta,Berhasil,Android 13,,,,,,,,,,,,,,,,,,
7/16/2023,5:22,"Wajib Banget Dibayar, Nyumbang Admin Transfer Bank Beda",Lain-lain,425000.0,Pengeluaran,qris,SBY,Berhasil,Android 12,,,,,,,,,,,,,,,,,,
11/27/2023,17:17,"Badan Agak Meriang Demam, Bayar Urut Tradisional Keseleo",Kesehatan,41218.0,Pengeluaran,Dana,Depok,Berhasil,iOS 16,,,,,,,,,,,,,,,,,,
,,Order kalung belah kopi emas,Konsumsi,437400.0,,,,,,,Toko Emas Semarang,Kota Semarang,28 terjual,20+ ulasan,5.0,19.0,https://www.tokopedia.com/find/kalung-belah-kopi,,,,,,,,,,
,,Beli Flashdisk OTG 64GB,Belanja,175000.0,,,,,,,USAMS ID Official,Kota Semarang,1rb+ terjual,0 ulasan,5.0,0.0,https://www.tokopedia.com/search?q=Flashdisk+OTG+64GB+SanDisk+Ultra+Dual+Drive+Go+SDDDC3+64+GB+USB+Type+C,,,,,,,,,,
,,Order LED Newlite Evotech Bulb,Belanja,4500.0,,,,,,,Toko Lampu Murah,Indonesia,0,0,0.0,0.0,https://www.tokopedia.com/search?q=led+newlite+evotech,,,,,,,,,,
,,Lotek Biasa Kang Asep di Shopeefood,Konsumsi,51000.0,Pengeluaran,,,,,,,,,,,,,53bf3464-f8e1-42a3-8e9a-6abbf804af17,gak enak blas gal lengkap sayurnya,1.0,2023-11-22T14:25:59.428148+07:00,,1.0,2023-11-22T06:44:45.728769Z,CANNED_RESPONSE_TASTE CANNED_RESPONSE_VALUE,,
9/9/2024,10:23,Naik Ojol Nyasar Buat Kehujanan Basah Kuyup,Transportasi,19541.0,Pengeluaran,Cash,Depok,Berhasil,iOS 17,,,,,,,,,,,,,,,,,,
,,Order JETE HX5 Earphone Noise,Belanja,52900.0,,,,,,,JETE Indonesia,Kota Administrasi Jakarta Pusat,10rb+ terjual,1176 ulasan,4.8,56.0,https://www.tokopedia.com/jete-indonesia/jete-hx5-earphone-noise-canceling-handsfree-headset-garansi-2-tahun-bass-grey-microphone-hitam,,,,,,,,,,
,,Order Single Spout Portafilter 58mm,Konsumsi,150000.0,,,,,,,Tokopedia,Indonesia,0 terjual,0 ulasan,0.0,0.0,https://www.tokopedia.com/search?q=Single+Spout+Portafilter+58mm,,,,,,,,,,
11/16/2023,5:05,Benerin Kapur Barus Kamar Mandi Dan Sapu Lantai Mangkok,Tempat Tinggal,,Pengeluaran,Cash,,Pending,Windows Web,jangan pedes,,,,,,,,,,,,,,,,,
11/25/2021,13:33,"Biar Gak Mati Lampu, Ngelunasin Pulsa Telkomsel Kaget",Tagihan,105504.0,Pengeluaran,LinkAja,Bandung,Gagal,iOS 16,,,,,,,,,,,,,,,,,,
4/25/2024,23:14,Ayam Geprek Bensu Mumpung Lewat,Konsumsi,157000.0,Pengeluaran,OVO,,Berhasil,Android 13,kembalian ambil aja,,,,,,,,,,,,,,,,,
3/6/2024,20:27,"Lagi Pusing Berat Nugas, Biaya Minyak Kayu Putih Cap Lang",Kesehatan,286000.0,Pengeluaran,ovo,,Berhasil,iOS 17,,,,,,,,,,,,,,,,,,
,,Madu Uray Raw Honey,Belanja,29450.0,,,,,,,Madu Uray Official,Jakarta Utara,500+ terjual,,4.9,5.0,https://www.tokopedia.com/maduurayofficial/madu-uray-raw-honey-in-sticks-120gr,,,,,,,,,,
7/25/2023,10:49,Hunting Liquid Vape Freebase Dan Indomie Goreng 1 Dus,Belanja,804000.0,Pengeluaran,GOPAY,JAKARTA,Berhasil,iOS 17,,,,,,,,,,,,,,,,,,
12/30/2024,11:52,Alokasi Koin Tokocrypto Tko Gak Dilihat-Lihat Lagi,Investasi,1516612.0,Pengeluaran,Dana,Online,Berhasil,Android 12,,,,,,,,,,,,,,,,,,
11/5/2022,11:53,Kasih Ongkir Anteraja Same Day Mumpung Mendadak Butuh Cepat,Lain-lain,48924.0,Pengeluaran,LinkAja,Bogor,Berhasil,iOS 17,,,,,,,,,,,,,,,,,,
6/29/2022,14:08,Sedekah Pengamen Jalanan Ngamen Mumpung Lupa Bawa Tunai Cash,Lain-lain,78366.0,Pengeluaran,Transfer Bank,Bandung,Berhasil,Android 12,,,,,,,,,,,,,,,,,,
,,Id Card Holder,Belanja,6700.0,,,,,,,Arcreativ Store,Kota Administrasi Jakarta Utara,9rb+ terjual,500+ ulasan,5.0,0.0,https://www.tokopedia.com/arcreativ/id-card-holder-arcdesign-bening-casing-acrylic-transparant-2-sisi-uhoo,,,,,,,,,,
,,Beli Informa Gamma L,Belanja,1799000.0,,,,,,,Informa Official Store,Jakarta,50+ terjual,50+ ulasan,4.8,0.0,https://www.tokopedia.com/informa/gamma-l-shape-desk,,,,,,,,,,
10/25/2022,12:22,Nyumbang Admin Transfer Bank Beda Semoga Berkah,Lain-lain,193388.0,Pengeluaran,Transfer Bank,Depok,Berhasil,Android 12,,,,,,,,,,,,,,,,,,
,,jaket hijau /,Belanja,87000.0,,,,,,,Iwangunawan1112,Kota Cimahi,100+ terjual,,4.8,0.0,https://www.tokopedia.com/search?st=product&q=JAKET%20HIJAU%20JAKET%20G0JEK,,,,,,,,,,
12/1/2022,20:52,"Titip Ibu Kos Di Depan, Patungan Cairan Karbol Wipol",Tempat Tinggal,1330807.0,Pengeluaran,OVO,Bogor,Pending,Android 14,,,,,,,,,,,,,,,,,,
4/18/2024,13:15,Biznet Home Fiber Pake Gopay Coins,Tagihan,29622.0,Pengeluaran,Cash,Bekasi,Berhasil,iOS 17,,,,,,,,,,,,,,,,,,
3/14/2024,19:15,Panadol Flu Dan Batuk Lagi Pusing Berat Nugas,Kesehatan,47753.0,Pengeluaran,GOPAY,Depok,Berhasil,iOS 16,,,,,,,,,,,,,,,,,,
6/11/2023,3:12,"Mendadak Butuh Cepat, Ongkos Urus Kondangan Temen Sma",Lain-lain,333000.0,Pengeluaran,ovo,Tangerang,Berhasil,iOS 16,segera proses ya,,,,,,,,,,,,,,,,,
,,panas 2 spicy bu rina deket rumah,Konsumsi,34000.0,Pengeluaran,,,,,,,,,,,,,78351d77-ede5-4ab6-a360-facbdbca3a76,ayam ya dingin. keras juga. minuman y hambar tidak ada rasanya.,1.0,2022-04-25T02:11:37.164408+07:00,,2.0,2022-04-24T18:35:22.892992Z,CANNED_RESPONSE_FRESHNESS CANNED_RESPONSE_VALUE,,
7/19/2024,20:59,"Ke Stasiun Sudirman, Naik Bensin Pertalite Spbu",Transportasi,19345.0,Pengeluaran,OVO,Tangerang,Berhasil,iOS 17,,,,,,,,,,,,,,,,,,
8/18/2023,16:50,Dapat Thr Lebaran Dari Om,Pendapatan,5096000.0,Pemasukan,OVO,Bandung,Berhasil,Android 13,,,,,,,,,,,,,,,,,,
1/14/2024,21:44,Auto Debet Pulsa Telkomsel Kaget Buat Sisa Setengah Lagi,Tagihan,205178.0,Pengeluaran,QRIS,Depok,Berhasil,Android 13,,,,,,,,,,,,,,,,,,
5/16/2022,15:46,Lampu Philips 10 Watt Kos Putri Ketat,Tempat Tinggal,33976.0,Pengeluaran,QRIS,Tangerang,Berhasil,Android 13,buat laporan,,,,,,,,,,,,,,,,,
4/16/2024,20:22,Pemasukan Dari Uang Jajan Tambahan,Pendapatan,258961.0,Pemasukan,Cash,Bogor,Berhasil,iOS 16,,,,,,,,,,,,,,,,,,
9/21/2023,1:26,Dapet Rezeki Thr Lebaran Dari Om,Pendapatan,6635000.0,Pemasukan,Cash,JAKARTA,Berhasil,iOS 17,,,,,,,,,,,,,,,,,,
2/28/2023,10:20,Naik Servis Motor Rutin Dan Bensin Pertalite Spbu,Transportasi,28793.0,Pengeluaran,Transfer Bank,Bekasi,Pending,Android 12,,,,,,,,,,,,,,,,,,
,,Checkout Bonsai Sianci,Belanja,800000.0,,,,,,,Galeri Bonsai Bandung,Kab. Bandung,0 terjual,0 ulasan,5.0,0.0,https://www.tokopedia.com/galeribonsaibandung/bonsai-sianci,,,,,,,,,,
11/13/2023,17:34,Konsul Jamu Pegal Linu Sidomuncul Gegara Lagi Masuk Angin Parah,Kesehatan,22310.0,Pengeluaran,LinkAja,Tangerang,Berhasil,iOS 16,,,,,,,,,,,,,,,,,,
7/8/2023,20:09,Bayar Langganan Disney+ Hotstar Dan Netflix Premium 4K,Hiburan,188000.0,Pengeluaran,qris,Surabaya,Berhasil,Windows Web,,,,,,,,,,,,,,,,,,
18/04/2023,18:48,Nyetok Rokok Surya 16 Mumpung Di Tokopedia Official Store,Belanja,1488000.0,Pengeluaran,BCA Virtual Account,,Gagal,Android 13,,,,,,,,,,,,,,,,,,
2/1/2023,22:30,Cicil Kredit Motor Beat Karena Biar Gak Mati Lampu,Tagihan,84743.0,Pengeluaran,ShopeePay,Jakarta,Berhasil,Android 14,buat laporan,,,,,,,,,,,,,,,,,
9/5/2024,18:26,Beli Tiket Rental Ps5 Sejam,Hiburan,171991.0,Pengeluaran,OVO,Depok,Berhasil,Android 12,pake promo,,,,,,,,,,,,,,,,,
10/26/2023,20:58,Topup Portofolio Ethereum Eth,Investasi,1539000.0,Pengeluaran,GOPAY,tangsel,Berhasil,iOS 17,,,,,,,,,,,,,,,,,,
3/6/2023,12:39,Biaya Parkir Liar Indomaret Relain Aja,Lain-lain,19431.0,Pengeluaran,Transfer Bank,Tangerang,Berhasil,Android 14,,,,,,,,,,,,,,,,,,
2/4/2024,14:59,Makan Mie Gacoan Level 3,Konsumsi,191000.0,Pengeluaran,ovo,,Berhasil,iOS 17,,,,,,,,,,,,,,,,,,
,,Sabun Mandi Refill 400ml,Transportasi,29500.0,,,,,,,Save My Home,Kota Administrasi Jakarta Selatan,500+ terjual,,5.0,0.0,https://www.tokopedia.com/savemyhome/sabun-mandi-refill-400ml-palmolive-milk-and-honey,,,,,,,,,,
4/4/2024,5:05,Sikat Chatime Hazelnut Milk Tea Pas Lagi Diskon Promo 50%,Konsumsi,63000.0,Pengeluaran,Gopay,Bdg,Berhasil,Windows Web,,,,,,,,,,,,,,,,,,
12/20/2023,18:30,Nambal Maxim Bike Eceran Pinggir Jalan,Transportasi,34000.0,Pengeluaran,CASH,,Berhasil,iOS 16,,,,,,,,,,,,,,,,,,
