tanggal,deskripsi_transaksi,kategori,nominal
2023-07-15,order vacum cleaner mobil,Belanja,70000.0
2023-08-06,laundry kiloan,Tempat Tinggal,84000.0
2024-03-09,tambal ban,Transportasi,203000.0
2023-11-18,sayap geprek terasi,Konsumsi,127000.0
2023-09-20,sewa kontrakan,Tempat Tinggal,179000.0
2023-09-20,beli kosmetik original (liptint),Belanja,21000.0
2023-09-13,belanja di superindo,Belanja,162000.0
2023-04-19,beli kasur,Tempat Tinggal,880000.0
2023-10-13,checkout montana nail clipper,Belanja,2426.0
2023-11-20,jajan lotek +,Konsumsi,68000.0
2023-04-08,cicilan motor,Tagihan,193000.0
2023-11-21,order logitech f310 gamepad,Belanja,319000.0
2023-11-22,checkout lampu tidur jiamei,Belanja,9000.0
2023-10-25,nonton bioskop,Hiburan,400000.0
2023-04-30,main biliar,Hiburan,202000.0
2024-05-03,nyicil aukey charger type,Belanja,1009000.0
2023-11-20,jajan giant beef prime,Konsumsi,50000.0
2023-05-08,cek kolesterol,Kesehatan,152000.0
2023-02-10,uang sampah kos,Tempat Tinggal,293000.0
2022-03-07,gofood bakso jumbo,Konsumsi,43000.0
2023-05-27,obat pusing,Kesehatan,51000.0
2024-02-14,order ori murah nyk supreme,Belanja,19000.0
2023-09-27,ethereum,Investasi,1011000.0
2019-12-20,pesen mie nyinyir,Konsumsi,90000.0
2023-05-11,order mainan anak lego happy,Belanja,76500.0
2022-03-07,pesen matcha oat latte,Konsumsi,127000.0
2024-03-09,pigura kayu figura,Belanja,10000.0
2023-04-19,pesen nasi goreng dadar,Konsumsi,97000.0
2023-11-04,thiqla - cincin kecil,Belanja,80000.0
2023-06-04,( untuk semua,Belanja,50000.0
2023-04-12,paket data telkomsel,Tagihan,408000.0
2024-07-13,beli toples kaca canary tutup,Belanja,35500.0
2023-11-05,laundry kiloan,Tempat Tinggal,112000.0
2023-07-02,nyicil lifebuoy handwash total,Belanja,16000.0
2024-07-15,order ryuuta wig top,Belanja,176900.0
2023-01-06,minyak telon,Kesehatan,473000.0
2023-02-17,checkout aksesoris motor cover,Belanja,5782.0
2023-03-22,kombo extra 1,Konsumsi,91000.0
2019-09-21,gofood pamer 5,Konsumsi,119000.0
2023-01-30,nyicil philips lampu meja led,Belanja,226000.0
2023-05-07,beli kaos baju labubu bangkok,Belanja,39000.0
2023-03-28,handuk merah putih 70,Belanja,45800.0
2023-01-16,ganti oli,Transportasi,216000.0
2023-10-08,beli linz flashback arrestor,Belanja,58000.0
2023-08-05,jajan panas special,Konsumsi,60000.0
2023-10-15,beli handle kunci pintu rumah,Belanja,122500.0
2022-07-29,gofood vanilla oreo,Konsumsi,44000.0
2022-03-19,jajan jumbo signature pizza,Konsumsi,135000.0
2024-07-12,checkout pupuk kno3 putih,Belanja,96999.0
2023-03-01,tol jakarta,Transportasi,250000.0
2023-08-23,order original charger adaptor,Belanja,120000.0
2024-01-15,byr wifi first media,Tagihan,700000.0
2024-10-19,sorban murah arafat,Belanja,25000.0
2024-02-02,tagihan kartu kredit,Tagihan,903000.0
2023-07-01,order gramedia novel 0,Belanja,30000.0
2023-04-12,karaoke,Hiburan,202000.0
2024-10-02,rexus keyboard gaming,Belanja,286500.0
2024-02-21,maxim ke puskesmas,Transportasi,183000.0
2024-01-19,kapas,Kesehatan,75000.0
2022-06-10,beli nasi ayam +,Konsumsi,22000.0
2024-01-17,checkout meja belajar anak set,Belanja,388000.0
2022-06-19,jajan complete combo 4,Konsumsi,130000.0
2023-04-14,cicilan paylater,Tagihan,523000.0
2024-08-24,order ck one calvin,Belanja,300000.0
2023-12-17,checkout uplu kamera anak mini,Belanja,139900.0
2023-07-19,shopeefood point coffee,Konsumsi,181000.0
2023-01-29,tiket mrt,Transportasi,97000.0
2024-07-14,beli zudeva-siyah turkey detayli abaya,Belanja,210000.0
2023-03-02,uang air kos,Tempat Tinggal,280000.0
2022-12-13,pesen nasi ayam,Konsumsi,85000.0
2023-02-06,minyak telon,Kesehatan,219000.0
2024-04-01,cireng,Konsumsi,115000.0
2023-07-06,checkout wadimor sarung tenun,Belanja,100000.0
2024-07-16,beli kemeja polos pria,Belanja,129500.0
2024-04-10,order ornamen pagar besi cor,Belanja,25000.0
2024-03-30,iuran sampah,Tagihan,605000.0
2023-03-21,markotops tofusoya cat,Belanja,80000.0
2024-09-02,beli sandal pria gunung outdoor,Belanja,64800.0
2024-04-27,order clat & garnet -,Belanja,580000.0
2023-06-21,order pepsodent kids toothbrush,Belanja,11500.0
2023-05-03,beli panasonic eh-nd11 hair,Belanja,259000.0
2023-11-17,gofood nasi putih,Konsumsi,42000.0
2023-12-28,eyeshadow pallete matte glitter,Belanja,19990.0
2024-02-17,beli rigi wallet dompet,Belanja,81200.0
2023-01-03,zink,Kesehatan,90000.0
2024-11-29,checkout black shark power,Belanja,399000.0
2023-04-11,beli kotak uang tarik,Belanja,18430.0
2024-02-24,beli ready termurah piala kado,Belanja,38900.0
2023-08-19,beli moorlife toples medium,Belanja,110000.0
2023-09-15,tiket lrt,Transportasi,184000.0
2023-12-04,beli pc gaming termurah rakitan,Belanja,900000.0
2024-09-30,checkout jaket shacket pria shacket,Belanja,89000.0
2023-05-26,protein shake,Kesehatan,490000.0
2024-08-17,goto aspire table meja,Belanja,241500.0
2024-02-03,byr bpjs,Tagihan,992000.0
2023-08-29,beli sate kambing,Konsumsi,21000.0
2021-09-11,sate padang,Konsumsi,118000.0
2024-02-10,beli great helm bogo,Belanja,64200.0
2023-07-27,ongkir j&t,Lain-lain,276000.0
2024-02-03,tiket mrt,Transportasi,205000.0
2023-12-05,nongkrong di ta wan,Konsumsi,177000.0
2023-12-17,polo - 0309.54,Belanja,129000.0
2023-05-18,byr wifi axis,Tagihan,430000.0
2023-01-17,grabfood nasi ayam,Konsumsi,45000.0
2023-09-11,paket hemat bundling,Belanja,175000.0
2024-04-08,makan burjo,Konsumsi,123000.0
2023-04-23,sandal flat wanita dewasa,Belanja,31900.0
2024-12-08,checkout lansinoh hpa lanolin,Belanja,135940.0
2024-10-23,order kertas hvs 80gr,Belanja,45950.0
2024-03-31,beli kanebo,Belanja,914000.0
2022-03-10,choco milo crunchy,Konsumsi,95000.0
2023-11-15,beli kaos kaki stocking pendek,Belanja,10000.0
2020-08-27,beli premium x-large,Konsumsi,27000.0
2024-09-05,order nabnib - velina,Belanja,129000.0
2023-07-13,nyicil avtech - jaket,Belanja,337450.0
2023-10-01,kantin kampus,Konsumsi,47000.0
2023-07-09,token listrik,Tagihan,741000.0
2023-02-08,uang air kos,Tempat Tinggal,188000.0
2023-07-05,checkout tokopedia,Belanja,888000.0
2023-09-15,checkout beras pin-pin 5,Belanja,91000.0
2023-10-02,uang duka,Lain-lain,449000.0
2023-08-14,checkout peci rajut ms,Belanja,70000.0
2023-12-03,klinik,Kesehatan,46000.0
2023-11-05,makan ta wan,Konsumsi,104000.0
2024-07-24,beli pigeon natural botanical,Belanja,63138.0
2024-05-25,nyicil informa rak sepatu,Belanja,434000.0
2023-05-03,order rupamaya anting fesyen,Belanja,13999.0
2023-09-17,jam tangan pria,Belanja,94000.0
2023-07-15,checkout the originote lip oil,Belanja,36000.0
2024-06-01,checkout alfamart,Belanja,1003000.0
2023-06-11,beli gantungan baju suling plastik,Belanja,12900.0
2023-03-03,nyicil korek api crockie,Belanja,195000.0
2023-07-11,beli mika plastik pelapis meja,Belanja,12000.0
2024-02-18,order saklar kipas angin,Belanja,25000.0
2023-05-03,roma 3,Konsumsi,137000.0
2021-12-18,pesen nasi uduk,Konsumsi,78000.0
2024-08-17,checkout mng jaket puffer pria,Belanja,169900.0
2020-10-27,gofood baso urat,Konsumsi,135000.0
2023-12-10,beli springhouse unababy dango,Belanja,118000.0
2024-03-08,nyicil cosmos blender kaca 2,Belanja,390000.0
2023-09-02,checkout roller bulat dr.,Belanja,118800.0
2023-08-14,nyicil cosmos cwd5603 dispenser,Belanja,655000.0
2024-12-06,nivea body lotion extra,Belanja,72555.0
2024-08-05,order dan janda itu ibuku,Belanja,93700.0
2023-05-19,pulpen,Belanja,845000.0
2024-02-15,beli bestlife official store -,Belanja,50160.0
2024-03-05,order lumia amora skin,Belanja,300000.0
2023-02-25,grabfood batagor spesial,Konsumsi,105000.0
2021-05-21,gofood kikil sapi,Konsumsi,26000.0
2023-03-02,belanja di lotte mart,Belanja,964000.0
2023-08-19,ojol ke rumah temen,Transportasi,237000.0
2023-01-07,kasih tukang parkir,Lain-lain,376000.0
2024-12-30,beli sabun ajaib penghilang noda,Belanja,15000.0
2024-04-29,beli kotak makan siang bento,Belanja,103500.0
2023-11-22,jco,Konsumsi,19000.0
2023-11-02,bli raket,Kesehatan,263000.0
2023-07-05,byr bpjs,Tagihan,34000.0
2024-04-22,patungan,Lain-lain,220000.0
2023-05-11,makan yoshinoya,Konsumsi,170000.0
2023-02-09,photobox,Hiburan,289000.0
2023-08-24,pesen paket ayam,Konsumsi,84000.0
2023-11-19,konser musik,Hiburan,268000.0
2024-02-18,checkout gelang kaki motif,Belanja,33000.0
2023-07-26,sewa minisoccer,Kesehatan,120000.0
2024-03-25,beli kunci ekspanda dekkson kc,Belanja,326000.0
2023-09-08,hijab instan bergo,Belanja,23400.0
2024-10-13,checkout liquid vape vapor,Belanja,99000.0
2024-01-20,cicilan paylater,Tagihan,963000.0
2024-06-15,checkout wallpaper sticker dinding,Belanja,27999.0
2023-03-03,aksesoris sleeve case axioo,Belanja,249999.0
2023-02-16,pulsa indosat,Tagihan,451000.0
2023-11-18,beli paket nasi+lele,Konsumsi,146000.0
2024-07-28,nyicil skelly gantungan kunci karakter,Belanja,199000.0
2022-09-19,pesen my box,Konsumsi,67000.0
2024-02-23,beli gula,Belanja,658000.0
2023-07-02,uang duka,Lain-lain,331000.0
2023-12-04,checkout sekai kipas angin,Belanja,320000.0
2023-07-31,cuci mobil,Transportasi,130000.0
2023-11-06,koinworks,Investasi,197000.0
2023-08-17,madu kaliandra madu,Belanja,85000.0
2023-06-15,panadol,Kesehatan,255000.0
2023-08-23,nongkrong di mcd,Konsumsi,95000.0
2020-05-11,jajan tahu walik ayam,Konsumsi,36000.0
2023-09-06,fotocopy,Lain-lain,192000.0
2023-01-29,order anting jepit perak,Belanja,115000.0
2024-01-02,nyicil termos kopi travel stainless,Belanja,52000.0
2023-08-16,nyicil poster xjumbo naruto,Belanja,48500.0
2023-06-12,biaya transfer beda bank,Lain-lain,64000.0
2023-06-26,order azko stora 35,Belanja,28000.0
2024-08-20,nyicil totop smartwatch top3 pro,Belanja,206000.0
2023-03-05,beli player kaos /,Belanja,510000.0
2023-08-14,makan chatime,Konsumsi,80000.0
2024-10-08,beli amore i love,Belanja,295000.0
2023-11-30,nyicil true to skin,Belanja,110000.0
2022-11-30,gofood mie setan,Konsumsi,104000.0
2022-05-23,pesen mie setan lv,Konsumsi,30000.0
2024-03-08,checkout keramik 10x20 white glossy,Belanja,85000.0
2023-12-11,main bowling,Hiburan,286000.0
2023-08-03,gofood caramela,Konsumsi,47000.0
2024-11-14,nyicil one two cups,Belanja,15900.0
2023-09-10,topup shopeepay,Lain-lain,190000.0
2024-03-11,paket data indihome,Tagihan,570000.0
2024-09-27,order 250 benih bibit,Belanja,13000.0
2024-09-08,beli r series hand&body lotion,Belanja,75000.0
2024-04-11,iuran sampah,Tagihan,821000.0
2023-10-15,jual barang bekas,Pendapatan,170000.0
2021-08-05,beli nasi ayam,Konsumsi,84000.0
2019-09-06,jajan isi 4,Konsumsi,71000.0
2021-08-07,gofood dada tulang,Konsumsi,31000.0
2024-04-12,bli ori,Investasi,338000.0
2024-03-09,tiket krl,Transportasi,35000.0
2023-10-06,kasih tukang parkir,Lain-lain,308000.0
2023-05-28,beli buku ori tim:,Belanja,37000.0
2022-10-13,beli mie goreng,Konsumsi,126000.0
2024-09-28,checkout kaos kaki kasual walc,Belanja,85000.0
2023-08-20,checkout taffguard celengan brankas mini,Belanja,137700.0
2023-10-11,gofood kopi susu,Konsumsi,97000.0
2024-10-05,viverr power bank,Belanja,85000.0
2022-11-14,gofood creamy cheese rice,Konsumsi,132000.0
2024-05-10,checkout paperone kertas a3 80gr,Belanja,554400.0
2023-05-03,kopi sachet,Belanja,434000.0
2024-04-25,checkout dhaulagiri travel towel,Belanja,150000.0
2019-10-17,gofood paket go-chingu,Konsumsi,131000.0
2024-01-18,onemed | sarung,Belanja,10000.0
2023-08-11,deposit kos,Tempat Tinggal,712000.0
2023-09-15,iuran keamanan,Tagihan,445000.0
2022-02-25,beli nasi ayam,Konsumsi,121000.0
2024-11-05,checkout mama's choice baby daily,Belanja,119000.0
2024-03-31,order minyak babi murni 1,Belanja,137000.0
2021-12-07,beli yamie asin skw,Konsumsi,110000.0
2024-03-28,checkout semen tiga roda 50,Belanja,91500.0
2024-09-13,beli claris sapu taman,Belanja,28000.0
2024-04-21,maxim ke warkop,Transportasi,46000.0
2023-04-08,bli baju thrift,Belanja,116000.0
2022-05-19,jajan babi kuah sayur,Konsumsi,15000.0
2024-02-13,patungan,Lain-lain,30000.0
2019-11-19,beli ayam goreng,Konsumsi,90000.0
2022-02-18,grabfood fuyunghay ayam,Konsumsi,26000.0
2023-06-30,belanja di alfamart,Belanja,348000.0
2023-04-29,nyicil topi tiger hits magelang,Belanja,20000.0
2023-06-29,cek gula darah,Kesehatan,341000.0
2024-02-03,main bowling,Hiburan,487000.0
2023-05-09,jajan spesial komplit 3,Konsumsi,22000.0
2024-06-26,beli implora lip cream matte,Belanja,18760.0
2023-08-07,protein shake,Kesehatan,384000.0
2023-09-13,pesen 2 minuman hanya,Konsumsi,113000.0
2023-05-11,dompet pria dompet lipat,Belanja,59000.0
2020-01-03,grabfood nasgor seafood,Konsumsi,122000.0
2023-08-09,order gergaji kayu tangan prohex,Belanja,49000.0
2023-12-23,bli sepatu futsal,Kesehatan,342000.0
2023-06-10,solana,Investasi,820000.0
2023-09-22,beli kopi susu,Konsumsi,220000.0
2023-11-13,grabfood fuyunghay seafood,Konsumsi,94000.0
2023-09-21,betadine,Kesehatan,379000.0
2023-06-19,cek darah,Kesehatan,163000.0
2024-01-19,order dompet pouch uang koin,Belanja,18500.0
2022-10-05,complete combo 10,Konsumsi,40000.0
2023-06-07,iuran rt,Tagihan,107000.0
2024-03-22,order somemay jam dinding,Belanja,65500.0
2023-05-28,beli hanasui tintdorable lip stain,Belanja,19855.0
2024-02-23,order celengan kabah kunci murah,Belanja,40000.0
2023-05-01,pesen katsu salad,Konsumsi,44000.0
2023-06-01,tiket busway,Transportasi,63000.0
2024-05-23,cubic meja kantor,Belanja,377100.0
2022-07-07,grabfood burger bangor,Konsumsi,82000.0
2024-05-06,sumbangan 17an,Lain-lain,114000.0
2023-05-15,belanja di mr diy,Belanja,67000.0
2023-05-24,belanja di lawson,Belanja,794000.0
2022-06-15,beli oseng tahu lombok,Konsumsi,106000.0
2024-12-09,checkout custom pin name tag,Belanja,12000.0
2024-02-24,parkir bandara,Transportasi,196000.0
2023-08-30,jajan sotong,Konsumsi,207000.0
2024-06-21,order nona rara -,Belanja,232750.0
2023-03-01,beli paket java jatinangor,Konsumsi,79000.0
2023-04-21,checkout tas gitar elektrik,Belanja,72000.0
2024-02-23,langganan icloud,Tagihan,156000.0
2021-05-17,pesen mie cuanki hareudang,Konsumsi,96000.0
2024-11-25,nuboutique - wanda shirt,Belanja,140800.0
2024-11-14,beli adleeva your dreamer,Belanja,84900.0
2024-01-05,sepatu sneaker hitam skateboard,Belanja,125500.0
2021-10-29,beli indomie goreng,Konsumsi,83000.0
2024-08-17,beli promo demix c1,Belanja,104500.0
2023-12-31,topup shopeepay,Lain-lain,263000.0
2023-10-19,byr wifi oxygen,Tagihan,719000.0
2024-05-05,checkout keset kaki hotel putih,Belanja,38999.0
2024-12-26,order pupuk super growt beli,Belanja,45000.0
2023-10-30,grabfood bakmi gm,Konsumsi,134000.0
2023-04-04,tiket lrt,Transportasi,65000.0
2023-11-20,pesen paket nasi,Konsumsi,74000.0
2023-07-15,order keramik lantai 60x60 hitam,Belanja,138800.0
2020-01-23,seblak jamur,Konsumsi,108000.0
2023-07-06,beli cod mainan celengan,Belanja,98000.0
2023-01-30,grabfood seblak bakso,Konsumsi,73000.0
2023-10-20,laundry sepatu,Tempat Tinggal,562000.0
2024-09-22,nyicil paket bundling kripik,Belanja,54999.0
2024-04-26,iuran keamanan,Tagihan,859000.0
2023-05-23,beli semen jakarta @50kg,Belanja,59108.0
2023-02-04,order shumo kursi makan,Belanja,440000.0
2023-12-08,token listrik,Tagihan,939000.0
2023-03-25,gofood paha atas,Konsumsi,142000.0
2023-10-13,beli hordeng tirai gorden blackout,Belanja,127500.0
2022-05-24,grabfood nasi putih,Konsumsi,141000.0
2023-07-06,kaos oversize,Belanja,49000.0
2024-08-14,checkout twh diecast mitsubishi pajero,Belanja,129850.0
2023-11-27,hanger baju kawat warna,Belanja,17856.0
2023-03-01,honor asisten,Pendapatan,225000.0
2023-01-30,cicilan paylater,Tagihan,678000.0
2023-08-21,order flashdisk terbaik toshiba 16,Belanja,45000.0
2022-08-23,gofood chizu red,Konsumsi,30000.0
2023-02-01,order custom tumbler anime demon,Belanja,43500.0
2024-02-20,nyicil skincare,Belanja,887000.0
2023-10-17,minyak kayu putih,Kesehatan,104000.0
2024-02-02,tagihan kartu kredit,Tagihan,525000.0
2022-06-10,jajan mie dok,Konsumsi,20000.0
2024-04-16,beli custom poca frame photocard,Belanja,54650.0
2023-03-15,belanja di tiktok shop,Belanja,879000.0
2022-12-13,gofood kopdar 1,Konsumsi,138000.0
2024-10-14,nyicil kualitas export peci rajut,Belanja,4000.0
2024-04-10,nonton bioskop,Hiburan,189000.0
2023-11-10,minyak telon,Kesehatan,432000.0
2023-10-03,pesen tahu walik,Konsumsi,23000.0
2022-05-04,pesen sosis panggang,Konsumsi,100000.0
2024-05-08,denda perpus,Lain-lain,451000.0
2024-06-14,checkout wagmi blueprint buku rahasia,Belanja,269000.0
2024-06-27,checkout nike nfl jersey original,Belanja,799000.0
2023-04-05,sotong,Konsumsi,168000.0
2024-03-13,beli tag nama panitia,Belanja,4600.0
2023-10-17,tambal ban,Transportasi,136000.0
2024-09-10,order cincin luxury original,Belanja,225000.0
2023-12-22,checkout zode oasis heels |,Belanja,145923.0
2023-11-30,checkout promo deodoran paket,Belanja,32000.0
2023-02-26,cek kolesterol,Kesehatan,476000.0
2023-08-30,google one,Tagihan,840000.0
2022-05-14,beli double box regular,Konsumsi,150000.0
2023-06-27,ongkir paxel,Lain-lain,182000.0
2023-10-09,1 lotis +,Konsumsi,37000.0
2020-03-31,nasi,Konsumsi,43000.0
2023-06-12,checkout kaos singlet pria swan,Belanja,29000.0
2023-10-17,goride ke mall,Transportasi,244000.0
2023-02-12,pesen bubur putih,Konsumsi,92000.0
2024-06-25,order co boneka 50,Belanja,55000.0
2019-11-08,beli paket taichan best,Konsumsi,103000.0
2023-09-24,beli paket krisbar mantap,Konsumsi,50000.0
2023-04-02,paket java,Konsumsi,147000.0
2023-08-30,pesen ayam geprek,Konsumsi,136000.0
2023-09-13,order yoona crm591 cermin,Belanja,3737.0
2023-06-19,order mixio a100 auto,Belanja,848000.0
2022-04-12,beli mie iblis,Konsumsi,136000.0
2024-02-04,shopeefood rotio,Konsumsi,191000.0
2023-01-25,tabung oksigen medical,Belanja,550000.0
2024-08-07,kacamata minus dan plus,Belanja,15799.0
2023-02-22,checkout makarizo advisor hair recovery,Belanja,32500.0
2024-10-14,nyicil poles mobil auto,Belanja,38800.0
2024-12-03,sarung bantal king,Belanja,145000.0
2023-10-07,pesen large rice,Konsumsi,67000.0
2022-07-31,pesen alpukat kocok,Konsumsi,109000.0
2023-04-17,beli java,Konsumsi,26000.0
2023-05-13,pashmina viscose basic,Belanja,64000.0
2023-12-10,member gym,Kesehatan,311000.0
2022-04-27,beli promo -,Konsumsi,98000.0
2023-12-26,ojol ke rumah sakit,Transportasi,15000.0
2024-03-15,checkout blok seher beat,Belanja,440000.0
2023-08-26,bli materai,Lain-lain,319000.0
2024-03-23,beli [60%diskon] lemari laci,Belanja,230841.0
2023-06-01,checkout olevs jam tangan wanita,Belanja,259000.0
2023-10-14,ganti oli,Transportasi,137000.0
2021-11-23,grabfood paket ena pisan,Konsumsi,63000.0
2023-10-15,indodax,Investasi,708000.0
2023-09-01,checkout alltrek water bottle,Belanja,140000.0
2024-05-10,order celana dalam crocodile isi,Belanja,87500.0
2023-10-29,"beli minyak goreng bimoli original,",Belanja,47250.0
2023-12-01,google one,Tagihan,272000.0
2024-04-04,nyicil baju thrift,Belanja,1019000.0
2023-03-06,beli reksadana obligasi,Investasi,131000.0
2019-09-15,beli makaroni basah keju,Konsumsi,147000.0
2021-12-03,pesen fries,Konsumsi,30000.0
2024-08-21,nyicil celengan original disney tahun,Belanja,435000.0
2024-01-15,order [eksclusive] - (buy,Belanja,49500.0
2023-12-10,cicilan motor,Tagihan,492000.0
2023-07-20,langganan spotify,Hiburan,43000.0
2024-03-20,beli jam dinding 100%,Belanja,283000.0
2024-10-12,beli edifier r12u 2.0,Belanja,335000.0
2020-05-15,pesen tumis kangkung,Konsumsi,65000.0
2022-11-09,jajan lucky sundae strawberry,Konsumsi,25000.0
2023-09-24,checkout tiktok shop,Belanja,756000.0
2023-06-04,langganan netflix,Hiburan,174000.0
2022-10-30,grabfood paket geprek 3,Konsumsi,79000.0
2024-09-07,nyicil frame foto / bingkai,Belanja,19000.0
2021-05-20,pesen chicken double,Konsumsi,36000.0
2021-08-09,grabfood 5 plus,Konsumsi,88000.0
2022-01-01,grabfood pangsit,Konsumsi,78000.0
2021-08-06,beli capcay goreng,Konsumsi,131000.0
2023-07-26,order rp - speaker lenyes,Belanja,199000.0
2023-04-25,checkout papan jati rustic,Belanja,225000.0
2024-02-28,beli materai,Lain-lain,193000.0
2023-03-30,beli done handymade polymer clay,Belanja,216000.0
2021-10-03,pesen seblak sayap,Konsumsi,57000.0
2024-07-13,order pepsodent action 123 herbal,Belanja,12400.0
2023-11-04,beli kwetiau goreng,Konsumsi,95000.0
2024-01-11,nyicil jacket bomber putrie,Belanja,90000.0
2024-08-22,order istana boneka princess belinda,Belanja,65000.0
2023-05-08,order philips | hair,Belanja,287700.0
2023-06-09,sedaap minyak goreng 1,Belanja,27500.0
2022-05-27,gofood indomi ayam,Konsumsi,145000.0
2023-08-26,nyicil pembersih kaca,Belanja,357000.0
2023-01-21,langganan chatgpt,Hiburan,106000.0
2021-08-22,beli paket 4,Konsumsi,38000.0
2023-01-18,nyicil tanaka regulator o2,Belanja,142500.0
2023-04-29,uang duka,Lain-lain,245000.0
2023-12-05,order ant project x everflow,Belanja,400000.0
2023-12-04,grabfood mako,Konsumsi,168000.0
2023-02-18,jajan babi guling,Konsumsi,192000.0
